RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
394976,11,"Phoenix, AZ",msa,AZ,387924.19474835886,363395.2039045553,400754.1663516068,405297.14087301586,440588.0953125,404788.3784665579,387113.4380453752,394870.229390681,414285.71400394477,444361.90765765763,437537.3537117904,390492.51272727276,386930.1735395189,400427.4736842105,456074.4086330935,466125.5553977273,432735.26826347306,454617.75324675324,466934.071922545,430676.6641452345,381687.37030716724,451128.83392857143,433750.9111531191,444841.7109375,493106.94103773584,450432.68098159507,449765.3930635838,442800.59413202934,440188.20523138833,474591.2832278481,476430.13056379824,485888.090778098,464970.99286733236,535540.3854166666,457644.8766233766,502529.72340425535,537630.187012987,532843.7632743362,575542.2003454232,543868.0422535212,628183.0549828178,583887.0771929824,597816.6897374701,510103.1624266145,504227.8770226537,605363.7190569745,573615.8395522388,553274.0610687023,607156.8654545455,593951.9842857143,608224.068427371,590440.982434128,593509.1333333333,586231.6491885143,540994.6765188834,558675.2697547683,584258.0879801735,579954.9935794543,579404.6113537118,562386.2224744608,592790.294332724,552235.7297297297,546594.6072088724,536368.2599795292,536264.1062992126,599920.0834042553,580733.1084854995,560449.3014571948,527523.6450137236,618508.7421109902,549205.582781457,581910.6161934806,640400.8190954773,607211.4987341772,575460.4895591647,665535.541547278,633408.5634517766,609461.0787801779,610783.2604456824,621773.2311178248,600629.2047556143,636830.8380952381,643635.3513513514,666583.8410596027,662326.2374429224,688579.5693693694,689461.1370262391
395057,12,"San Francisco, CA",msa,CA,1056155.8057553957,1096706.2558139535,1136335.2944162437,1192545.462686567,1310538.9363057325,1312653.9444444445,1411051.0,1287885.2673267326,1391069.1829268292,1588117.4361702127,1334619.014925373,1306857.435897436,1149070.3125,1265680.1084337349,1259228.0263157894,1571933.5044247787,1447097.9193548388,1370225.5319148935,1501479.3789473684,1511901.3870967743,1505542.621212121,1422018.8852459015,1468774.6779661018,1374126.8115942029,1589225.8823529412,1483843.7837837837,1497797.108695652,1955900.0689655172,1448635.9444444445,1537395.9444444445,1689246.6,1570077.0985915493,1611410.4597701149,1340119.5416666667,1731177.7777777778,1448066.917808219,1401404.0357142857,1598894.0185185184,1414447.7878787878,2190093.294117647,2139674.6338028167,2297097.603773585,2594484.6363636362,2213884.880952381,2043049.5972222222,2202482.839285714,1775392.8860759493,1426868.0710900475,1312243.076923077,1348352.5496183205,1342616.3540372672,1430425.607142857,1732114.5576923077,1584247.875,1857693.3174603174,1387331.5375,1441724.232142857,1558942.3058823529,1480796.1355932204,1496254.0108695652,1453121.4444444445,1608238.095890411,1604590.6458333333,1699323.076923077,1473974.5128205128,1798066.8536585367,1799957.9166666667,1427241.857142857,1657830.6973684211,2264372.421875,1453403.4805194805,1742343.303030303,1183140.1,1867882.7735849055,2107646.138888889,1877955.6666666667,2002210.3,1964929.8181818181,2126194.433962264,1801287.2586206896,2149266.0857142857,2517326.9285714286,2622613.926829268,2006610.8333333333,1682535.8235294118,3091095.238095238,2393676.382352941
395025,13,"Riverside, CA",msa,CA,480332.9128065395,464731.3162583519,482576.5,509986.2584269663,468667.5853658537,492483.7635135135,476629.2641509434,509375.6724137931,490037.29383886256,497867.3251231527,514980.24880382774,602947.9625668449,558469.3846153846,497568.35833333334,567076.8161764706,573923.6050420168,536398.2465753425,522982.3596491228,557372.0714285715,560060.5416666666,519065.1911764706,556708.59375,508456.3628318584,471022.3378378378,551794.2842105263,566382.0102040817,512586.03125,462012.2962962963,551021.96,564685.18,565243.184,575921.8235294118,560210.7969924812,552926.2702702703,736456.1341463415,653372.7666666667,564166.1318681319,570880.7115384615,625094.8823529412,537566.7894736842,649838.0561797753,588658.6574074074,608366.3647058824,587101.8828828828,671775.7037037037,619506.8079470198,661104.4880952381,621067.4975247525,611023.7792207792,645608.6124567474,627883.8942307692,674251.8271028037,644715.9823788546,690107.7744680851,639919.6242038216,667454.860557769,659698.97,634826.3699633699,633855.4918032787,610142.7787356322,643071.7431906614,666988.5289855072,679805.8863636364,680564.5588235294,664017.1954397394,674883.3493589744,635589.784,624436.6752873564,617900.4402173914,685040.5443425076,654006.2047058824,671726.6157894736,677850.5211267605,684096.5912162162,682683.5118110236,683866.8118811881,734927.3439490446,648520.1368421053,668861.692,691053.0757575758,658518.0756972112,670137.9104477612,698958.4975609756,740173.216080402,759506.0588235294,742483.1231884058,720548.2555555556
394532,14,"Detroit, MI",msa,MI,344185.3165467626,350395.08,378931.06832298136,404966.96202531643,389885.55837563454,368368.4078212291,395871.88,437791.90058479534,407037.8449612403,351551.9527027027,429474.6092715232,431186.2336448598,386041.7545454545,417912.4414414414,377246.20454545453,376024.67132867133,448658.94838709675,380539.15862068965,405948.15432098764,379303.8245614035,381407.3538461538,412166.8992805755,429413.1693548387,386315.76642335765,431319.2792792793,366218.5390070922,467558.775,411248.3153153153,448652.82857142854,398765.125,394339.8431372549,438775.58295964124,434518.4673366834,490849.6204081633,362947.73053892213,461820.44680851063,425783.59731543623,443070.25,406330.88962790696,488151.56451612903,456982.4742268041,463908.7512953368,468622.538961039,429652.14545454545,506641.2662721893,526111.2827586207,494288.8588235294,421597.73979591834,489315.63333333336,445201.83229813667,515249.0714285714,486599.375,494918.09316770185,472311.81215469615,509280.17647058825,515308.04678362573,492802.8146067416,516126.19333333336,472335.50666666665,507144.60130718956,472075.82857142854,514369.7068965517,452716.43722943723,478836.0994475138,504558.2153846154,468300.5643564357,476329.1666666667,497522.4942528736,506455.5496688742,481075.5714285714,519998.33050847455,531160.8048780488,468635.60909090907,505076.5961538461,537812.3085714285,583498.6981132076,545693.0,585715.9831932773,552153.3586206896,645712.0208333334,619890.1652892563,623859.6549295775,587609.1217391305,585518.952,498338.34117647057,676460.4050632912,664704.4117647059
395078,15,"Seattle, WA",msa,WA,754050.3956962025,678033.1093542756,656228.0900400534,765595.4309326424,719358.3429750779,730335.9366666668,671314.9817418033,686575.3648141891,759319.5334685599,751897.15405,704868.4924242424,790703.5612820513,745317.2951301116,723903.7068965518,728140.7623094688,766057.6,853532.6007881772,834792.7955801105,829963.3449367088,782803.4726688103,862697.214876033,778686.6623134328,789864.6532258064,841971.509740634,795720.2066929134,897609.3840579711,937788.1660899654,909656.1581920903,830263.4254658385,904650.5421686746,945693.0562676057,884707.8740458016,1012368.2478625954,967057.2520325204,961241.0267857143,1004062.2198576512,876218.7834224598,805498.4646186441,821632.0852846975,841289.5765263159,892913.1918735892,835958.1055662188,921765.7762367491,928984.5339285714,894267.4127092846,958897.3738548387,924853.1582181259,911411.3353392659,922015.132038835,890631.2633587787,962747.3966005666,1004277.0480274443,1012890.3371710526,963639.0772277227,1114767.5774541283,998898.7874755381,984800.1819787986,959543.0327510918,950518.3309090909,1015807.3541046277,976738.6982278482,972371.9833333333,930474.5659824047,1006296.9333333333,987583.4842105263,969583.5831663327,1017574.8374384237,1001234.2956521739,1016978.1342465753,1007786.4550724637,1012633.6707692308,1141731.511976048,1040771.089965398,1167614.9538461538,1184755.7717717718,1146649.8448275863,1145622.1533333333,1224988.9688715953,1222174.9717741935,1126759.111111111,1132615.231316726,1214074.7764705883,1148635.6997637795,1180296.3435114503,1238048.8900862068,1193539.0329083665,1207594.0511945393
394865,16,"Minneapolis, MN",msa,MN,371989.4537431694,383147.33642691415,364726.8616462347,372232.87023008853,399105.75141494436,408570.0803738318,399562.50409836066,413234.7491053678,397959.93814249366,392875.20231213875,430771.67284705886,451795.8856379822,385516.9149514563,426993.6419480519,378500.30269058293,378266.1668924303,388318.24353046593,392345.735426009,420054.7285813954,429029.8595486936,401113.5089534883,436312.66728571424,419756.66092592594,466271.5048603352,412542.1161971831,437568.92783606553,423632.16368563677,404779.43497757846,439338.9279736843,444229.02183222957,441911.83226744185,450440.0040225564,458049.62835728953,458599.5375992438,464687.5253846154,482944.85487528343,426026.68787878787,423042.63317757007,443831.647424812,475484.38045634923,451266.3191232227,482403.23991853365,484971.3824229075,485743.33412887825,499283.1220417634,535760.7751812367,528395.2031728665,543914.3421176471,527226.21875,498949.60817307694,513352.7638931297,529615.3734290844,524083.8362635378,548241.905234375,585150.4668325792,575643.1816626505,549005.2673498965,553813.3653092785,592275.3202933986,574973.4203233257,569097.8888888889,534193.2431132075,567811.7260536399,532105.9296963947,532095.3894927537,537642.1259541984,562605.1725067386,538160.9205426356,535603.0024752475,552745.8988764045,572386.6526806527,562862.2449447514,542431.3267973856,532609.5746268657,522541.1274186992,568188.014707113,603582.6780036967,573912.6133949192,576903.4548507463,578574.5416043956,534593.9917032967,608836.7767506298,577427.751442623,627089.5159032259,613075.7478260869,639681.455506608,604685.1597444089
395056,17,"San Diego, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782168.65625
395148,18,"Tampa, FL",msa,FL,297469.69367588934,301768.72104018915,321924.76894639555,337969.0688259109,331262.8474903475,343278.21280991734,318084.94142259413,344746.2842741936,324889.0833333333,329939.33415841585,317134.27210884355,332493.25356125354,317490.72277227725,327216.4870466321,323915.40732265444,336346.7688022284,353995.06913580245,347739.7736389685,338403.0151133501,314682.16560509556,346578.9046391753,366890.9077306733,388196.49256900215,381645.73333333334,368415.2072368421,388024.14790996787,349654.7540106952,356266.63526570046,347202.0594965675,388057.12,397973.86708860757,407570.9678638941,386391.2555555556,385836.2140077821,368559.81707317074,416749.8596491228,388205.54644808744,383963.34598214284,458566.64818763325,407553.92184368736,411800.88176352705,422184.1898305085,410832.53079710144,419758.7586206897,448106.3959044369,444474.43333333335,435205.3894557823,452035.2155287818,428145.2161172161,488299.1064220184,463429.3873873874,504447.64801444043,484052.8883415435,524043.9379968204,532466.3284132842,502781.74492753623,496299.56862745096,524070.35100286535,460214.5122249389,485268.6092715232,488702.829512894,468443.2503209243,470567.4034883721,493459.57963446475,488176.75809935207,531931.7807881774,537452.4890510949,494286.4397972117,547122.1447761194,505188.13903743314,501541.8852258852,543284.2302052786,470221.8445595855,455186.3740458015,489017.2263888889,470504.717754173,469502.44290288154,527005.027027027,502612.3527653214,482379.1645021645,515601.4501061571,532097.1164021164,637177.3593314763,601086.033898305,563394.9132420091,581892.0407407407,556658.9069069069
394530,19,"Denver, CO",msa,CO,539139.4902912622,546953.3936348408,555163.9575163398,561723.6053639847,551839.1371359223,568374.0911458334,593551.6303972366,586060.6820603907,562851.9580152672,597971.862704918,569094.1842105263,583868.2125237192,576539.4961089494,585781.2048681541,577342.1759530791,590482.794165316,620601.6010928962,615099.8630136986,626687.2651515151,638921.567839196,597979.5756756756,586299.0445682452,607339.2378223495,589879.8454332553,601796.7302904564,555823.3712121212,593109.2211838006,602305.4926470588,602794.4722222222,597512.5448275862,640711.9201030928,661919.8840125392,635522.4429967427,680061.7134328358,693852.0166112956,738888.0652173914,621535.4438502673,718408.0725388601,643996.5038461538,716660.8578431372,721125.3351648352,745684.8926553673,726406.6125,784806.7402597403,714736.4806629834,754946.0,760604.8267148015,681019.7537037038,670532.7654320988,692703.4881656804,672091.8783454988,768642.9381107492,803471.8881355933,812130.2365269461,750397.2171945701,782138.8427419355,816262.9248366014,810841.5631768953,790868.3975155279,768432.2233250621,764003.729613734,787120.9405940594,727916.9467849224,775145.027638191,747268.2806122449,762870.7692307692,756878.0524861879,760786.1292682927,760460.726744186,699964.3768115942,718483.5815789474,711272.6115107914,829694.3333333334,753512.6513513514,746177.7330316742,850804.3012658228,811121.7506361323,750988.9242819843,815782.18,746981.5214723926,780090.2658730159,883324.2338129496,832706.9087136929,903340.8494983277,862089.231292517,900077.3571428572,883341.9469387755
394358,20,"Baltimore, MD",msa,MD,450529.7741116751,488758.6348122867,454761.91394658753,493424.6006097561,495045.55675675673,454671.4352331606,475939.9128440367,440851.00904977374,447211.34857142856,480862.78089887643,443154.6424242424,480172.2009493671,456488.39869281044,513337.93129770993,471656.7166666667,510517.3869047619,439366.46341463417,439311.2456140351,444972.4405594406,473945.10759493674,491017.85631578945,547607.7050359712,453753.0333333333,491482.5947712418,483505.425,482364.0265486726,476399.0564102564,463810.024,463707.612244898,473217.37579617836,507011.0487790698,505684.38095238095,504999.40573770495,519328.3139111111,504396.6238317757,503690.5707317073,483963.5608108108,524463.4654088051,504809.90566037735,527468.7634408602,488402.45925196854,502521.0355508475,548128.3141025641,573206.5,522789.14285714284,580984.2298136646,598950.768707483,565491.2620967742,575965.9466666667,564486.2027972027,679861.4184322034,647845.8196721311,593820.0,598489.6036734694,583171.0877192982,581999.7073170731,574500.2553191489,592734.552631579,577157.9967785234,601365.7610062893,588109.7551020408,592303.6402877698,619333.34,621638.7916666666,622763.6205128205,626587.8536585366,612361.1133333333,632207.2713567839,587830.0410958905,619875.87283237,592731.0974025974,634720.5489130435,572144.8076923077,654732.2105263158,622556.506097561,647115.9520958083,590493.2990196078,658881.2139303483,617962.2052980133,675555.2013422819,632430.9219858156,613453.3875,605921.825,678959.0979831932,725751.4857142858,643711.8369565217,579509.592920354
395121,21,"St. Louis, MO",msa,MO,306672.56810344825,328678.87704918033,300283.18620689656,303528.302,326133.04292207793,373025.14656250004,375133.67424242425,358244.1028037383,319815.9605555556,383729.8021978022,384686.8287356322,408821.2549019608,324132.5873015873,313698.72602739726,368883.14130434784,363309.0879120879,366000.781512605,456518.3453608247,352109.6595744681,408544.59550561797,392295.4827586207,417976.0,381016.0120481928,323081.46153846156,292353.64864864864,347578.27440860216,324576.87870503595,355185.74596774194,322585.35042735044,419987.6962121212,338025.53846153844,403428.1845238095,392391.1592920354,385172.3500917431,360856.0625,394607.1274509804,337213.4064220183,419162.34523809527,378156.6186290322,426778.42691588786,433469.41596638656,438148.8048780488,436240.6861165049,454279.6846938776,451343.547008547,449449.47872340423,544559.8526315789,476036.80731707317,424775.63157894736,443854.65277777775,473272.9452678571,439523.0253164557,490810.5566037736,492306.71304347826,423871.60784313723,458834.329787234,431417.70707070705,536068.5227272727,483702.15555555554,461491.60869565216,492136.1212121212,405578.33766233764,437004.4962962963,481346.31707317074,462168.85350318474,483322.43356643355,511506.1923076923,480568.34722222225,453830.0508759124,491514.1130434783,522368.7788461539,461495.48307692306,481933.9603960396,512014.1775700935,451913.905982906,468337.7244094488,515795.59712230216,538610.8464444444,517185.8346969698,548289.2962962963,503806.8076923077,524885.0101010101,583416.638372093,523164.6853932584,519141.2916666667,497383.9347826087,545135.4487179487
394943,22,"Orlando, FL",msa,FL,369350.056,356409.9216,398762.0137157107,410856.80394922424,378407.59225806454,384001.8730964467,396604.94444444444,422547.2,409588.97538461536,407481.154589372,381173.76755070203,428848.88907284767,364956.8418230563,370434.45144356956,380497.62046908314,400671.67422096315,375674.6160337553,358836.97995545657,397406.70559610706,377497.866807611,362467.056122449,375887.89620253164,426737.2653061224,364620.0616438356,370757.592039801,357047.40476190473,386274.09881422925,437299.54824561405,370275.7479674797,375771.887755102,381921.72776280326,394691.0288713911,481094.9534161491,442283.73,396922.4276094276,412367.1220338983,410660.5796460177,443788.4340425532,401601.32824427483,449132.9965635739,456045.5017301038,505870.788,445536.8501872659,458055.78113207547,482392.70921985817,473264.5040650407,447426.434375,465253.4791288566,446232.9455782313,438873.76127320953,451523.6036217304,477212.7156862745,498261.9430379747,481292.18886679923,478680.36104513064,472445.8183520599,521602.7797029703,507052.8806262231,481431.8486997636,493350.19444444444,478426.4192708333,500320.6582568807,480022.9847715736,505541.8953068592,508006.9209770115,493699.6076923077,509973.75238095236,504027.256684492,510538.82752902154,525902.5269016698,492735.2764084507,504185.9271317829,519870.1259445844,476391.8937875751,497953.29833333334,542723.6789587853,503203.59464285715,526300.5617977529,516832.7517401392,545985.6572769952,507153.681462141,557159.6490066225,519062.1206434316,519225.1736111111,539106.6868686868,523843.837398374,535667.2071005917
394458,23,"Charlotte, NC",msa,NC,334510.01343898574,319582.06920903956,338169.734282325,365870.87414040114,369062.72894333844,371780.66692086327,357332.0338294011,368744.62872154114,389604.821507177,372394.0418356164,386227.85639686685,358327.1836228288,342604.382,354690.9119266055,387541.37127906975,370083.4057507987,386875.5257638889,400580.8835897436,384590.42133333336,419741.56438356166,372921.4177840909,412455.44845360826,377100.00988636364,387007.97782258067,387846.8461538461,389307.8870958084,388961.3794191919,398059.3487654321,378508.90449848026,387150.10967741936,397587.304245283,404631.8831707317,425791.8560810811,444074.7003551912,443036.22328903654,410481.8920143884,370847.2111111111,385440.07901639346,403268.5380349345,419153.0412735849,412262.2385466035,415698.13291139243,406634.7554179567,424262.45042492915,411427.047976012,426454.11875,465689.64899713465,460885.5670055453,449261.47612732096,462592.43625,476676.7909002904,482402.54171855544,496325.77637614676,478310.5019230769,514531.5377942999,522270.07019438443,505111.12553014554,536597.0741635688,517585.5323149236,515856.355276907,488124.97364341083,499881.0314735336,490476.5306324111,472633.0252631579,500565.6952662722,485423.88524590165,462267.3815104167,464741.0539443155,493155.94483568077,505356.9010989011,447200.0720162381,508476.7790868925,489375.6973947896,485011.10752688174,485487.2797542998,514974.78601379314,498160.0214907651,488392.6636896047,496644.79084977234,501133.59316770185,558484.0573743016,540828.2591872793,526263.5034146341,511407.5120240481,611827.1737704918,487669.5630498534,580538.9567669173
395055,24,"San Antonio, TX",msa,TX,288355.8165374677,317183.4349206349,318253.5369318182,305663.5058365759,328522.69011627906,305843.78273809527,302727.22807017545,307564.64642857143,303746.775,325067.9529411765,321837.5796460177,312630.67782426777,291093.88823529414,293947.22926829266,291557.64646464644,295811.1118644068,288583.7780979827,308767.0139372822,303038.07560137456,310225.3561151079,294209.79807692306,298078.3076923077,308160.50957854406,312661.17518248176,289761.2631578947,300707.02127659577,272485.25524475524,281134.9361956522,283119.9743589744,292035.1628498728,301431.8105022831,293416.31666666665,308309.01627906977,296889.4947368421,294132.46095717885,308230.9161147903,290334.96918429004,296803.3471810089,293626.2439759036,302623.9789156627,304515.99355877616,314694.71235521237,313767.6511627907,332334.16764132556,330530.2604166667,362616.5928143713,366125.52592592593,370830.2178362573,362791.66743119265,355392.93211009173,367548.82171581767,364375.46515151515,368032.93093093095,390757.9145962733,383236.71957671957,388287.3973063973,380248.0511695906,397854.4609800363,380493.90973451326,396016.8076398363,364173.3941747573,348924.98778998776,365529.9958974359,365157.012008547,355626.7049180328,375041.1020211742,371534.22989807476,366284.48715203424,363060.0846354167,368066.06502890174,345637.90726817044,386638.7847328244,337637.59523809527,337731.4541984733,364380.1856823266,359794.2398921833,350473.56925031764,345273.34255599475,359481.7252440725,344261.39171974524,344306.64144144143,344948.7874762808,344643.90196078434,353733.8697788698,317436.22133333335,320254.2552083333,370101.7232876712
394998,25,"Portland, OR",msa,OR,493440.10833333334,457573.2226890756,452069.58105939004,477423.3847619048,488502.7765765766,498684.61923847697,528998.2311827957,522144.6618556701,481965.14435695537,509724.4633431085,541903.9490616622,542789.3761467889,510161.09420289856,504966.22340425535,499470.3021978022,484083.6923076923,510107.85685071576,496522.31593406596,540730.4914772727,501635.3870967742,506624.43859649124,525066.2435897436,499162.37209302327,526788.8178913738,505521.9885057471,516092.164874552,495384.536977492,488234.7916666667,485507.7194570136,490447.7460815047,546737.6262886598,550568.9920212766,548160.375,575177.1538461539,565674.202247191,560607.0900900901,544532.5504587156,526545.6391184573,526862.3636363636,521395.54453441297,525866.5142180094,566781.5753768844,547435.6309226933,563315.7411444142,587932.2240896359,627006.3730569949,587218.5542725173,600860.0555555555,621214.6737089201,568503.2322175732,599661.001953125,634817.6095890411,624978.5807127883,639064.0026041666,658717.0126182965,672530.8927613941,684895.9328971963,682445.2385964913,658609.3865248227,651308.676923077,648030.0,624867.2066666667,662866.8,709940.8825503356,676451.6763754046,688379.1123595505,691423.4175824176,647278.8919753087,664455.1132075472,732749.4210526316,692365.8008658008,652763.8661710037,669395.6221198157,654153.0181818182,643659.2624584718,672440.8888888889,683260.9787234042,719815.8482972137,696213.5727554179,723647.3264094956,717195.7881040892,784358.921641791,763172.9004975124,722197.5578947369,770757.7462686567,801722.0149253731,749144.6594594595
395045,26,"Sacramento, CA",msa,CA,517633.85714285716,519437.6277777778,528569.1255813953,555131.7259615385,546857.8341836735,555371.2482993198,537042.4444444445,636302.9383116884,599100.4227642276,568230.3974895397,592901.7943262411,612611.2361111111,542583.1623931624,515422.29192546586,590448.0585106383,546129.4985590779,560563.775,571974.2826086957,650383.4859437752,620339.3918128655,595516.0128205129,590349.1827956989,598630.6010928962,577723.3707317073,535833.2679738562,555062.8488372093,591097.6233766234,557552.7657142857,567330.4450867051,621303.587628866,585158.9466666667,633888.9833333333,791150.147928994,693192.3483146067,561968.4726027397,683802.2340425532,623976.5061728396,671929.5905511811,731102.125,748592.243697479,732560.7129629629,805215.3284671532,667190.4761904762,811114.406779661,671745.5373134328,758111.0965517241,741848.4275362319,715665.6411483254,688605.8820512821,688808.540942928,713610.7741935484,743681.4365853659,747702.6598465473,750944.6229946524,763354.7935103244,792596.8018575851,792877.3943089431,818575.4599156118,722752.2429906542,721210.803652968,690080.9756097561,651609.8666666667,737658.7269230769,704691.7531914894,722207.4641509434,796748.8016877638,721005.7338709678,757198.3310344828,736872.7732793522,833994.4302788845,758290.4150943396,766361.2826086957,794840.5642857143,747759.3227848101,764819.765060241,828133.4545454546,862165.2619047619,785289.8358208955,1020660.9285714285,738101.8121546961,851130.8981481482,762258.8089887641,766465.582278481,758448.4057971014,775382.3529411765,884935.5555555555,779390.304347826
394982,27,"Pittsburgh, PA",msa,PA,305866.68852459016,298828.13157894736,370764.2584507042,340230.73913043475,368554.5303030303,361669.6170212766,447967.7555555556,376970.08510638296,396796.0263157895,352957.35294117645,356933.2272727273,387766.45,410763.3333333333,342289.3823529412,340758.77419354836,338083.57575757575,387832.4210526316,359866.98387096776,384311.5759615385,409683.0153846154,320665.9788888889,373317.05896551727,412660.98,400690.07843137253,311562.61388888885,384004.506097561,346203.43697674415,363942.15625,425978.10192307696,329059.68888888886,403251.9655172414,406368.24358974356,396194.42553191487,416914.6612903226,497724.85714285716,473326.51515151514,331364.15611111117,302299.0425490196,413109.03921568627,517101.74358974356,494595.0612244898,408738.30753246753,515844.0422916667,495532.261,504092.4137931034,466135.87080645165,517197.4126984127,431685.56043956045,420894.4655172414,442989.875,494997.7207792208,469283.6666666667,520327.27160493826,494989.765625,497877.5,503874.3461538461,519373.79130434786,566399.7777777778,460097.35294117645,538551.4642857143,592010.2222222222,417675.42424242425,448404.6338028169,468849.7419354839,508021.4210526316,510130.5076923077,570136.4193548387,554681.3272727273,480381.4117647059,514192.32258064515,537041.4468085107,500461.2363636364,513759.1515151515,527174.4,538361.6153846154,491078.6666666667,579244.46,610165.2558139535,606754.9298245613,602945.551724138,747105.3611111111,572485.9016393443,602415.6363636364,603766.0952380953,580330.7,463516.03125,554239.1935483871
394466,28,"Cincinnati, OH",msa,OH,264561.3951048951,264089.416,321483.3523316062,288823.2051282051,301122.62295081967,300389.0378787879,316445.3652173913,325266.43925233645,310621.2747252747,351074.28205128206,364098.06172839506,331941.4666666667,300895.5076923077,275624.0273972603,334883.92391304346,278036.21428571426,346252.9104477612,367585.5176470588,339087.3116883117,400313.1014492754,393155.95,319371.95384615386,372807.347826087,356523.14492753625,334610.90566037735,262829.8805970149,329432.25,331634.9090909091,345243.5283018868,314148.1570247934,348957.0208333333,346805.3296703297,345790.2525252525,376586.6565656566,335352.3333333333,373685.67045454547,366881.3977272727,382615.4193548387,360328.30967741937,396199.5,401097.00653594773,379774.41875,427645.48979591834,409283.27906976745,419323.81111111114,444419.0,427569.5689655172,422764.3087248322,378987.9393939394,446317.5283018868,431038.56683673465,447012.4193548387,458544.8832116788,461743.4203821656,463454.19658119656,472399.3870967742,450129.31147540984,464784.320754717,474003.85046728974,455626.6,456460.3307086614,487033.99253731343,435574.5282051282,412367.7851851852,448235.35185185185,492030.06699300697,493498.9619852941,441052.4044117647,433747.1532258064,458157.63265306124,409029.29411764705,477456.15189873416,444888.3448275862,458979.14414414414,477155.8403361345,481761.8470588235,508599.45360824745,502229.637254902,500135.5652173913,476319.3243243243,582136.7727272727,522202.262295082,615030.8064516129,557953.859375,496487.3125,522332.7301587302,587496.1014492754
394355,29,"Austin, TX",msa,TX,353946.98682042834,365742.4940944882,384275.1630434783,365890.10204081633,394599.62130177516,397310.95100222714,402741.8364197531,433881.6456953642,407724.0124481328,417370.1927083333,411824.3617021277,423463.50180505414,391083.8137254902,433376.5267489712,391306.69453376206,410293.7075812274,424511.7052341598,388296.14826498425,443158.76923076925,426861.6307053942,414389.8671586716,409540.4859437751,392557.4842767296,398849.89397590363,372810.2995951417,412565.9498327759,420166.0835820896,415755.8275862069,434857.6232394366,416281.2149758454,488935.5873015873,541997.4985250738,521703.44027303753,542120.4654545455,530685.3216783217,559273.4426751592,479314.2153110048,449614.63186813187,479936.62949640286,531524.4411231884,496052.69329073484,517990.92953079176,576444.8198198198,523224.96341463417,579531.699751861,526891.5131578947,604274.6344034091,564671.8924731183,553842.258152174,567925.4961832061,577084.8465045593,577416.436802974,552922.3892733564,574127.7063369397,577541.5711678832,558144.6253263707,527586.5594170403,543500.0481219111,541768.1462772586,552595.6055734191,514893.8781431335,503862.7864864865,534895.453271028,539443.8993103448,543549.3235581623,564227.8085106383,539481.0529100529,545829.8697788698,549689.9460227273,499564.5580080754,487300.1194444444,515690.0857473928,508578.22909698996,517294.4879432624,555648.5767295598,541680.8916184971,507303.44943467336,514602.65755395684,517519.2434514638,537425.5114235501,503024.2175732218,572192.3275,586498.1959798995,624186.3952380952,560525.9094202898,589813.9469387755,590498.2112676057
