RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
102001,0,United States,country,,239554.0,243112.0,246967.0,249001.0,255112.0,253146.0,245491.0,230116.0,228307.0,216935.0,217850.0,205773.0,202468.0,203924.0,204186.0,213594.0,223933.0,226222.0,222915.0,218378.0,214541.0,213207.0,223855.0,220515.0,213729.0,219171.0,217916.0,224318.0,235554.0,240615.0,232924.0,225345.0,221924.0,222592.0,224893.0,213791.0,209923.0,214031.0,217944.0,222788.0,232752.0,227722.0,222057.0,215506.0,208044.0,210599.0,210997.0,204454.0,202888.0,215105.0,224509.0,233020.0,242365.0,237973.0,234464.0,228025.0,226049.0,231431.0,243221.0,218602.0,221589.0,235665.0,245227.0,255391.0,263021.0,262480.0,255981.0,249232.0,246443.0,244821.0,250845.0,244374.0,240127.0,249788.0,256352.0,264029.0,270953.0,268502.0,265317.0,257047.0,255961.0,256061.0,258597.0,254177.0,252639.0,261974.0,271088.0,277415.0,283942.0,279345.0,273185.0,266812.0,265084.0,266512.0,269194.0,264865.0,258434.0,267169.0,276358.0,281305.0,292303.0,286584.0,283694.0,277271.0,276601.0,279106.0,276518.0,277552.0,272667.0,282949.0,291209.0,299091.0,309429.0,302998.0,300224.0,294397.0,294684.0,296901.0,296806.0,295231.0,296199.0,307442.0,312038.0,316438.0,322892.0,315581.0,310272.0,301691.0,304103.0,304043.0,300239.0,298427.0,297636.0,308947.0,318951.0,326944.0,333011.0,326977.0,321874.0,316033.0,319028.0,319624.0,323351.0,317755.0,319552.0,332489.0,326949.0,320543.0,341623.0,361181.0,370707.0,375939.0,379564.0,378793.0,380394.0,372307.0,383182.0,403883.0,423364.0,425808.0,433967.0,427726.0,421466.0,419008.0,420408.0,422854.0,424076.0,412408.0,427124.0,455783.0,473258.0,473641.0,469979.0,446763.0,438983.0,431404.0,426417.0,419244.0,409835.0,410518.0,416395.0,439365.0,449149.0,464350.0,470487.0,462820.0,462432.0,451357.0,448641.0,442846.0,435359.0,439637.0,453034.0,471217.0,488570.0,498288.0,502778.0,493196.0,485889.0,476928.0,484230.0,481700.0,476517.0,475597.0,486077.0,501787.0
394913,1,"New York, NY",msa,NY,502514.0,494144.0,504789.0,501543.0,505005.0,527687.0,518245.0,478084.0,461986.0,446594.0,446503.0,442077.0,423199.0,411393.0,403484.0,427502.0,451453.0,460070.0,449280.0,437842.0,429291.0,430386.0,435023.0,448430.0,452922.0,427699.0,431754.0,451694.0,450059.0,494706.0,480280.0,449612.0,450024.0,452149.0,449478.0,433470.0,434293.0,421569.0,441964.0,456117.0,474575.0,476773.0,465520.0,462853.0,411671.0,398441.0,413713.0,426490.0,418524.0,415369.0,439855.0,463032.0,475710.0,476750.0,468441.0,448380.0,428025.0,434228.0,458647.0,458668.0,415338.0,425136.0,436525.0,473874.0,488278.0,501720.0,497137.0,475294.0,461712.0,462940.0,468819.0,476462.0,471110.0,467047.0,459160.0,475896.0,499896.0,510551.0,513070.0,485165.0,466467.0,475112.0,472316.0,496841.0,464181.0,463474.0,462000.0,488052.0,500277.0,501410.0,505064.0,482149.0,467148.0,458647.0,468799.0,467290.0,453051.0,453537.0,462625.0,467133.0,496110.0,497968.0,493544.0,477901.0,464250.0,460584.0,458248.0,470811.0,458454.0,452947.0,472965.0,482440.0,509900.0,498334.0,501493.0,486791.0,477386.0,485787.0,496924.0,481080.0,473359.0,489535.0,493948.0,504784.0,523658.0,526398.0,518690.0,502778.0,486075.0,494704.0,489144.0,495948.0,489669.0,474890.0,489060.0,503872.0,537131.0,524353.0,527785.0,500530.0,503781.0,506563.0,506933.0,522316.0,494500.0,508503.0,518353.0,544261.0,558058.0,549393.0,583181.0,593359.0,601208.0,602079.0,603257.0,598928.0,600620.0,602757.0,629571.0,644405.0,665401.0,667938.0,666470.0,663408.0,647897.0,639737.0,651283.0,653596.0,649892.0,663550.0,677119.0,699980.0,733627.0,725871.0,719132.0,680631.0,666478.0,666393.0,653422.0,674989.0,657973.0,654778.0,684970.0,712852.0,737276.0,744791.0,773103.0,741899.0,721065.0,718672.0,726262.0,737752.0,727436.0,741223.0,759258.0,798948.0,836820.0,835401.0,829783.0,793213.0,798900.0,805645.0,797756.0,821179.0,808288.0,831805.0
753899,2,"Los Angeles, CA",msa,CA,674315.0,659956.0,658220.0,623223.0,623779.0,587161.0,565143.0,524749.0,503325.0,467660.0,455713.0,409294.0,424441.0,430731.0,437404.0,456794.0,484459.0,481735.0,493175.0,507276.0,490480.0,495781.0,505464.0,504650.0,491807.0,510392.0,520671.0,525840.0,533147.0,533751.0,523660.0,538527.0,515103.0,516076.0,515962.0,482671.0,477681.0,523474.0,524130.0,534807.0,540582.0,529238.0,520393.0,503859.0,483636.0,492338.0,497641.0,485338.0,473293.0,508430.0,539331.0,532399.0,538861.0,545559.0,550412.0,558684.0,551051.0,575375.0,605146.0,526801.0,562217.0,612884.0,647942.0,661924.0,677444.0,681821.0,667324.0,668718.0,665209.0,661692.0,677610.0,654357.0,679390.0,704967.0,711265.0,725291.0,730702.0,738181.0,724227.0,717691.0,722570.0,709481.0,716830.0,712491.0,714667.0,731749.0,755714.0,759849.0,761993.0,754343.0,748506.0,728926.0,743737.0,756188.0,746857.0,741719.0,763279.0,783891.0,780871.0,809327.0,799986.0,793431.0,799423.0,781926.0,778993.0,781155.0,761611.0,819535.0,796860.0,802876.0,820910.0,857486.0,849500.0,860184.0,834671.0,844200.0,830992.0,833047.0,830572.0,843138.0,859786.0,874477.0,878470.0,908967.0,896849.0,888629.0,896751.0,865126.0,883832.0,876702.0,836761.0,829313.0,865874.0,880851.0,890399.0,897119.0,897565.0,906796.0,879938.0,892748.0,888073.0,874892.0,915242.0,919254.0,927085.0,951774.0,890020.0,891598.0,935477.0,1010685.0,1032550.0,1030241.0,1025389.0,994262.0,1004579.0,999266.0,1056430.0,1085120.0,1119649.0,1146735.0,1154922.0,1132004.0,1136106.0,1127680.0,1129139.0,1142666.0,1163241.0,1128984.0,1186475.0,1231472.0,1258130.0,1261748.0,1232713.0,1182755.0,1164139.0,1144048.0,1140250.0,1144452.0,1100186.0,1128380.0,1125215.0,1223540.0,1152294.0,1165324.0,1202898.0,1197331.0,1245207.0,1206388.0,1199344.0,1217962.0,1170538.0,1166288.0,1235820.0,1244775.0,1267771.0,1318390.0,1288400.0,1265102.0,1237858.0,1239005.0,1267308.0,1249203.0,1248525.0,1276667.0,1328949.0,1356857.0
394463,3,"Chicago, IL",msa,IL,276974.0,289699.0,280624.0,288628.0,301368.0,301359.0,304905.0,266061.0,273635.0,259104.0,252608.0,235001.0,230353.0,244477.0,235867.0,244620.0,254152.0,255137.0,252137.0,241077.0,229417.0,221880.0,233480.0,241981.0,223858.0,233366.0,240602.0,241023.0,270240.0,268272.0,276201.0,236762.0,239840.0,240450.0,233532.0,233904.0,228517.0,223421.0,240504.0,239986.0,255304.0,262335.0,253528.0,219798.0,216621.0,212902.0,205236.0,206210.0,194622.0,211476.0,228058.0,238242.0,261851.0,243671.0,237728.0,219104.0,203225.0,210103.0,207244.0,190432.0,191276.0,207792.0,225265.0,240741.0,264666.0,258333.0,252100.0,238257.0,234036.0,233668.0,234759.0,224351.0,213599.0,227235.0,239651.0,255403.0,279495.0,268609.0,280474.0,259268.0,247783.0,240381.0,242610.0,234140.0,231314.0,246420.0,255189.0,267185.0,285854.0,282946.0,275756.0,256872.0,256667.0,244717.0,248047.0,242247.0,228596.0,248430.0,264467.0,278369.0,290656.0,287874.0,277418.0,257621.0,256706.0,254053.0,254108.0,254493.0,252354.0,268396.0,281456.0,289029.0,308470.0,298124.0,283798.0,270269.0,267658.0,267120.0,269566.0,273620.0,265761.0,282272.0,298582.0,302488.0,317002.0,301424.0,299984.0,283204.0,273937.0,281228.0,267285.0,268946.0,271493.0,289079.0,298901.0,302921.0,314388.0,309833.0,300116.0,279634.0,281916.0,282690.0,281988.0,280126.0,284509.0,303444.0,315183.0,300943.0,309394.0,328251.0,343189.0,333893.0,336006.0,327194.0,320999.0,317045.0,318381.0,339099.0,361655.0,365027.0,376072.0,360151.0,357436.0,337005.0,331619.0,329604.0,329225.0,330977.0,335993.0,354789.0,376899.0,376778.0,398762.0,371375.0,361094.0,346731.0,335492.0,334458.0,329895.0,327690.0,322426.0,350838.0,366616.0,374022.0,400244.0,389464.0,389145.0,368724.0,350954.0,355956.0,356703.0,348711.0,353709.0,381811.0,397386.0,407668.0,432954.0,424796.0,410938.0,396082.0,387972.0,391771.0,385320.0,389492.0,390083.0,418294.0
394514,4,"Dallas, TX",msa,TX,190012.0,195259.0,198738.0,210695.0,206786.0,207688.0,202007.0,189049.0,192050.0,181928.0,180975.0,169581.0,180446.0,177886.0,183504.0,192951.0,201743.0,195136.0,202109.0,183233.0,177810.0,180247.0,189198.0,184507.0,185558.0,190905.0,195541.0,199663.0,208944.0,218049.0,204633.0,195384.0,192506.0,203596.0,216100.0,191862.0,197787.0,195740.0,203791.0,208439.0,212196.0,210832.0,208639.0,191687.0,197160.0,192596.0,196797.0,187238.0,190072.0,206123.0,210425.0,219094.0,222362.0,218582.0,214426.0,206856.0,204997.0,208356.0,214875.0,192929.0,202049.0,217074.0,234393.0,238954.0,246258.0,239018.0,235029.0,230548.0,225361.0,224817.0,228563.0,211606.0,230010.0,233979.0,244466.0,250270.0,253729.0,251953.0,245231.0,241472.0,239083.0,239683.0,255371.0,234631.0,248139.0,257867.0,262783.0,273242.0,280304.0,266624.0,266161.0,257084.0,259873.0,283100.0,267351.0,249517.0,255760.0,271911.0,274905.0,289600.0,291772.0,278121.0,283580.0,277903.0,277074.0,283155.0,280986.0,273585.0,286203.0,298153.0,299748.0,313118.0,314253.0,305766.0,307138.0,290369.0,290633.0,298521.0,302183.0,287372.0,298249.0,322455.0,315777.0,329825.0,334357.0,323469.0,315263.0,307490.0,298397.0,307369.0,308014.0,285445.0,300327.0,316821.0,326023.0,335191.0,346350.0,326581.0,326159.0,316838.0,319489.0,316599.0,330792.0,312776.0,323802.0,333819.0,333434.0,326662.0,348370.0,364320.0,363547.0,359936.0,367357.0,367694.0,368737.0,358344.0,392323.0,410320.0,419854.0,437292.0,444121.0,432319.0,425311.0,426231.0,421549.0,423910.0,433984.0,428228.0,445910.0,469495.0,507487.0,523005.0,522030.0,501030.0,480547.0,467772.0,462875.0,460840.0,441040.0,429154.0,455670.0,457328.0,485007.0,499566.0,508851.0,500989.0,498518.0,478975.0,476710.0,477573.0,478583.0,465798.0,481638.0,503649.0,509597.0,525808.0,511724.0,516324.0,495261.0,482674.0,494093.0,501970.0,501326.0,472829.0,485102.0,512223.0
394692,5,"Houston, TX",msa,TX,199234.0,201159.0,200219.0,216533.0,224979.0,215126.0,215175.0,205386.0,185242.0,172244.0,175489.0,168431.0,178362.0,187117.0,190942.0,208888.0,215780.0,217328.0,215211.0,200018.0,188787.0,190072.0,214191.0,190381.0,209769.0,211590.0,204502.0,203999.0,217397.0,218412.0,216069.0,221021.0,210010.0,221749.0,216866.0,196470.0,212553.0,209806.0,203730.0,217540.0,227268.0,220064.0,214159.0,208834.0,202650.0,201737.0,213358.0,195667.0,196650.0,223235.0,212223.0,229690.0,235530.0,231544.0,223984.0,210673.0,211260.0,222341.0,230543.0,196688.0,210110.0,226971.0,244430.0,248871.0,262764.0,256194.0,254028.0,241654.0,232022.0,234790.0,250609.0,235421.0,237800.0,260735.0,270756.0,271303.0,277543.0,267864.0,262616.0,255378.0,247603.0,254289.0,256084.0,255819.0,241995.0,268533.0,264128.0,270200.0,286794.0,272824.0,266571.0,252110.0,261132.0,242744.0,261311.0,245136.0,240917.0,252575.0,262640.0,274449.0,282502.0,273612.0,271371.0,261279.0,261730.0,260976.0,270659.0,255685.0,262034.0,271366.0,275824.0,290905.0,295825.0,285765.0,280778.0,284201.0,270642.0,270222.0,275968.0,261296.0,268509.0,278952.0,294780.0,296775.0,298847.0,298194.0,289169.0,274675.0,280205.0,285174.0,292646.0,268769.0,276698.0,289094.0,301835.0,314992.0,310701.0,300125.0,302422.0,285877.0,286063.0,281683.0,303221.0,283373.0,289760.0,301607.0,302189.0,289302.0,311165.0,329110.0,327084.0,320516.0,327746.0,337137.0,340089.0,322973.0,349801.0,368383.0,383990.0,388396.0,392578.0,386901.0,372994.0,366831.0,376850.0,384212.0,392074.0,375880.0,396000.0,406947.0,427226.0,444549.0,435739.0,425320.0,407330.0,412849.0,389397.0,397441.0,404615.0,374391.0,387021.0,409119.0,423630.0,432443.0,434294.0,424354.0,418608.0,411523.0,410997.0,408993.0,400382.0,395685.0,413619.0,417925.0,453993.0,458594.0,451175.0,456195.0,430257.0,432825.0,436748.0,440245.0,441161.0,414534.0,425888.0,444993.0
395209,6,"Washington, DC",msa,VA,422003.0,415268.0,413375.0,417497.0,424477.0,417267.0,395021.0,346384.0,352057.0,332850.0,337475.0,322019.0,319205.0,326016.0,334625.0,357447.0,378238.0,385479.0,377294.0,346630.0,347670.0,351205.0,358616.0,336992.0,334546.0,334825.0,360104.0,367822.0,380853.0,415820.0,367760.0,371937.0,373865.0,379053.0,377697.0,347096.0,349647.0,351333.0,370984.0,389066.0,413154.0,409935.0,401498.0,377078.0,359661.0,368758.0,363437.0,354980.0,344757.0,373827.0,393436.0,418944.0,432374.0,421534.0,416291.0,402338.0,384076.0,406543.0,407782.0,381121.0,383693.0,419091.0,430197.0,456760.0,469622.0,458279.0,445115.0,435001.0,410252.0,420892.0,428116.0,412826.0,413678.0,421937.0,449634.0,478319.0,482937.0,470898.0,453136.0,427849.0,437371.0,431251.0,438528.0,424892.0,423354.0,433630.0,451991.0,475177.0,472206.0,467591.0,448979.0,440874.0,429278.0,438980.0,433982.0,423251.0,423190.0,423764.0,454681.0,466772.0,478401.0,466608.0,465166.0,430389.0,437860.0,433819.0,444735.0,439629.0,431910.0,451612.0,470020.0,490761.0,495736.0,481575.0,474638.0,444797.0,461982.0,457421.0,464240.0,450192.0,448336.0,478372.0,489660.0,502846.0,505939.0,497778.0,497955.0,471811.0,476259.0,487051.0,488939.0,471833.0,487245.0,493580.0,512001.0,518994.0,521182.0,518609.0,506697.0,488198.0,500523.0,504668.0,508126.0,484336.0,501288.0,530440.0,538902.0,522316.0,536568.0,566335.0,556233.0,541404.0,535189.0,533157.0,537906.0,533325.0,532825.0,563948.0,590257.0,604329.0,609495.0,592419.0,574706.0,556509.0,578857.0,570544.0,564585.0,548443.0,567929.0,616857.0,644301.0,651199.0,640834.0,614764.0,603706.0,568401.0,589903.0,587883.0,559301.0,562778.0,585399.0,604912.0,644411.0,659493.0,661163.0,657589.0,654984.0,615755.0,644868.0,641426.0,645099.0,628999.0,655319.0,694577.0,733668.0,748362.0,745874.0,728217.0,712100.0,693885.0,701132.0,697308.0,686897.0,680180.0,698307.0,739851.0
394974,7,"Philadelphia, PA",msa,PA,228222.0,230567.0,232515.0,244358.0,257715.0,265917.0,270481.0,241338.0,227658.0,223354.0,222945.0,212906.0,209610.0,210369.0,217849.0,228903.0,247645.0,251304.0,249116.0,228954.0,220457.0,220419.0,226469.0,231000.0,222462.0,221153.0,231670.0,233192.0,258761.0,257379.0,251299.0,237701.0,227425.0,234439.0,224553.0,229750.0,214078.0,218743.0,221140.0,238499.0,251450.0,249706.0,250462.0,224532.0,218671.0,222963.0,218385.0,222587.0,205779.0,224928.0,226694.0,238664.0,260808.0,259437.0,257558.0,235036.0,227569.0,238409.0,234669.0,221633.0,209553.0,228866.0,233947.0,253597.0,273177.0,270286.0,257095.0,243556.0,238009.0,236629.0,240179.0,229186.0,220238.0,222651.0,229386.0,250216.0,270493.0,268502.0,268257.0,238793.0,239870.0,239358.0,234840.0,225777.0,204281.0,224661.0,233580.0,252576.0,269193.0,264866.0,254723.0,248743.0,234703.0,237851.0,228386.0,228788.0,219999.0,222168.0,235343.0,242279.0,264095.0,270446.0,260169.0,246013.0,236075.0,236627.0,244450.0,229804.0,215907.0,235763.0,244227.0,263460.0,282990.0,278699.0,265803.0,250739.0,246713.0,251757.0,252513.0,237880.0,229007.0,247908.0,246916.0,261145.0,285269.0,280864.0,279154.0,254974.0,248865.0,251640.0,250931.0,239146.0,242068.0,248157.0,262680.0,275445.0,302212.0,297936.0,291036.0,270383.0,266129.0,270642.0,269013.0,267056.0,262916.0,274684.0,301547.0,291705.0,298981.0,318146.0,329007.0,317270.0,309955.0,313178.0,311630.0,308240.0,300421.0,310397.0,321003.0,330187.0,362290.0,363103.0,363838.0,333534.0,336053.0,338698.0,323559.0,312373.0,310133.0,323456.0,345618.0,367657.0,395011.0,384950.0,381998.0,359169.0,352530.0,351734.0,347473.0,335750.0,324525.0,352981.0,352366.0,376488.0,405608.0,407179.0,407771.0,379708.0,377198.0,371788.0,377446.0,370528.0,359201.0,378219.0,396717.0,414839.0,445404.0,438768.0,435982.0,409193.0,409051.0,413442.0,402165.0,392070.0,391421.0,397470.0
394856,8,"Miami, FL",msa,FL,401999.0,396773.0,391318.0,426072.0,404495.0,373479.0,351491.0,333933.0,319273.0,282838.0,286321.0,257849.0,262648.0,267046.0,240782.0,261557.0,277177.0,267618.0,251100.0,268919.0,255162.0,258805.0,273730.0,243517.0,256321.0,276177.0,264805.0,269927.0,260692.0,257521.0,253944.0,251629.0,266220.0,262867.0,265066.0,238629.0,249420.0,252556.0,248110.0,274760.0,282816.0,259538.0,251395.0,228435.0,233517.0,246556.0,255351.0,237779.0,242607.0,252060.0,287229.0,280929.0,299387.0,269895.0,267331.0,246952.0,265034.0,266267.0,302858.0,271697.0,281948.0,290997.0,318771.0,330771.0,322992.0,319581.0,302986.0,294417.0,298141.0,314055.0,314074.0,313459.0,322071.0,319155.0,329841.0,358977.0,347922.0,336179.0,325628.0,311683.0,320372.0,312450.0,331285.0,340211.0,336251.0,336682.0,352364.0,356598.0,360032.0,345344.0,339501.0,330084.0,330234.0,338350.0,338576.0,350783.0,362586.0,355602.0,358017.0,357224.0,380158.0,359715.0,356848.0,350723.0,345198.0,345391.0,354234.0,362681.0,370435.0,370793.0,391544.0,387594.0,410169.0,386301.0,381435.0,369139.0,373237.0,381086.0,394652.0,399022.0,423440.0,406511.0,421285.0,417817.0,429096.0,403600.0,401007.0,398721.0,408853.0,410261.0,404321.0,424678.0,418127.0,418126.0,424536.0,434951.0,422458.0,419295.0,405439.0,416581.0,407672.0,419225.0,432481.0,441207.0,430240.0,458053.0,437668.0,458542.0,467625.0,493257.0,497074.0,502176.0,510525.0,532484.0,550333.0,550617.0,573446.0,613046.0,636261.0,630606.0,648679.0,624816.0,601513.0,572962.0,582735.0,618857.0,637843.0,645757.0,652741.0,694205.0,724547.0,735984.0,724880.0,697126.0,645412.0,673332.0,663863.0,659489.0,626268.0,711569.0,668371.0,704174.0,729846.0,759825.0,753892.0,715181.0,706471.0,723812.0,749501.0,704230.0,721821.0,772126.0,775549.0,800415.0,802085.0,813338.0,832012.0,786088.0,746195.0,744608.0,767756.0,745024.0,779474.0,854957.0,812991.0,808010.0
394347,9,"Atlanta, GA",msa,GA,202973.0,204048.0,204007.0,209695.0,211400.0,204027.0,201182.0,177931.0,185609.0,161536.0,171269.0,158720.0,153503.0,158011.0,163324.0,169031.0,184906.0,183276.0,176709.0,174161.0,173902.0,173034.0,170123.0,162650.0,161454.0,169795.0,177289.0,181399.0,180476.0,186176.0,174530.0,160256.0,157473.0,162907.0,165078.0,160496.0,153575.0,160180.0,161275.0,166416.0,176847.0,166248.0,157082.0,146872.0,139023.0,144469.0,143240.0,129540.0,136223.0,147112.0,155279.0,165941.0,165980.0,167319.0,160819.0,157214.0,157280.0,157983.0,175782.0,152699.0,166655.0,183785.0,192614.0,206098.0,212752.0,213745.0,201270.0,188969.0,190770.0,186522.0,192778.0,182782.0,184249.0,200296.0,209938.0,226426.0,230223.0,229657.0,217175.0,213200.0,204463.0,206837.0,211891.0,206652.0,206904.0,223204.0,232076.0,246939.0,249501.0,244678.0,228980.0,222892.0,222713.0,225225.0,228163.0,223519.0,218281.0,232407.0,237786.0,254167.0,251628.0,251691.0,241315.0,230222.0,231261.0,236671.0,233717.0,231826.0,226612.0,245716.0,255652.0,262711.0,269213.0,263820.0,251472.0,248803.0,249649.0,243778.0,252816.0,245103.0,249211.0,264672.0,274234.0,281709.0,286209.0,281772.0,260204.0,265231.0,256606.0,264974.0,259786.0,255475.0,257539.0,271386.0,282139.0,293401.0,297581.0,293960.0,276871.0,273236.0,271504.0,273333.0,283229.0,272868.0,283056.0,301618.0,309489.0,294216.0,310278.0,327053.0,328826.0,328677.0,326368.0,322526.0,323964.0,322631.0,332033.0,349485.0,369981.0,383422.0,391887.0,387639.0,374010.0,381605.0,391005.0,388777.0,389804.0,373746.0,391301.0,404128.0,430876.0,444451.0,442740.0,432616.0,414402.0,416057.0,404827.0,403041.0,396485.0,381287.0,397354.0,415623.0,435320.0,455705.0,465956.0,451895.0,449125.0,437334.0,431964.0,427437.0,426221.0,407194.0,437393.0,452883.0,461789.0,476633.0,498832.0,469452.0,456013.0,461103.0,454789.0,457280.0,458184.0,441011.0,443384.0,471918.0
394404,10,"Boston, MA",msa,MA,404992.0,421764.0,438905.0,449115.0,451176.0,459917.0,450102.0,392286.0,382946.0,371083.0,382783.0,375895.0,369033.0,336164.0,354882.0,380676.0,422454.0,424815.0,408865.0,379692.0,374109.0,371424.0,415670.0,398482.0,375375.0,368720.0,392030.0,399171.0,455571.0,460218.0,439599.0,403781.0,397041.0,405672.0,414019.0,405846.0,373419.0,387129.0,393266.0,420765.0,464132.0,457362.0,443836.0,394924.0,368744.0,387622.0,388114.0,384849.0,354122.0,374277.0,393646.0,415466.0,475098.0,444170.0,435264.0,392964.0,390599.0,404622.0,416561.0,388390.0,385987.0,382274.0,421912.0,441480.0,477938.0,471317.0,463997.0,442462.0,423415.0,424827.0,439687.0,444766.0,405867.0,429841.0,443964.0,478496.0,505252.0,498104.0,484950.0,442595.0,446177.0,445995.0,460499.0,475173.0,454849.0,432431.0,463368.0,480761.0,519888.0,509952.0,504982.0,454357.0,445498.0,475023.0,470408.0,471758.0,439415.0,454651.0,480724.0,495956.0,535098.0,530973.0,514506.0,473789.0,455148.0,493991.0,485887.0,503110.0,468226.0,498756.0,510517.0,518179.0,552277.0,545851.0,549783.0,509707.0,514991.0,511606.0,520854.0,525740.0,513143.0,521439.0,577767.0,571998.0,602571.0,590843.0,577884.0,525715.0,539517.0,546973.0,518919.0,555609.0,523100.0,540747.0,570757.0,600782.0,599289.0,612756.0,582654.0,554172.0,544028.0,562784.0,562739.0,569868.0,574551.0,589136.0,624243.0,606537.0,644402.0,652747.0,680764.0,659863.0,658014.0,639545.0,662296.0,664567.0,659467.0,682029.0,730924.0,742234.0,801202.0,782589.0,765793.0,730571.0,718594.0,737226.0,746800.0,730026.0,727157.0,786624.0,822148.0,860886.0,926051.0,862725.0,834277.0,786609.0,761455.0,777782.0,754098.0,750554.0,729655.0,791559.0,818220.0,852648.0,918249.0,901038.0,872101.0,815039.0,801533.0,811325.0,788046.0,819898.0,826112.0,870848.0,913514.0,932915.0,986790.0,942533.0,925554.0,848373.0,858394.0,869893.0,855287.0,898848.0,854839.0,896891.0
